title,release,director,budget,opening,gross,worldwide_gross,metacritic_score,mpaa_rating,budget_mil,opening_mil,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,leadActor
Robot & Frank,2012-09-19,Jake Schreier,2500000,35539,3325038,4806423,67,PG-13,2.5,0.035539,tt1990314,movie,Robot & Frank,Robot & Frank,0,2012,89,Comedy,7.1,62173,nm0630633
Chernobyl Diaries,2012-05-25,Bradley Parker,1000000,7955307,18119640,38390020,,R,1.0,7.955307,tt1991245,movie,Chernobyl Diaries,Chernobyl Diaries,0,2012,86,Horror,5.0,64220,nm1139317
Machete Kills,2013-10-11,Robert Rodriguez,20000000,3837183,8008161,17496820,41,R,20.0,3.837183,tt2002718,movie,Machete Kills,Machete Kills,0,2013,107,Action,5.6,75264,nm2721926
Repentance,2014-09-25,Philippe Caland,5000000,501290,1189612,1194961,,R,5.0,0.50129,tt2012665,movie,Repentance,Repentance,0,2013,90,Drama,4.9,2365,nm0006780
Guardians of the Galaxy,2014-08-01,James Gunn,170000000,94320883,333718600,773350147,76,PG-13,170.0,94.320883,tt2015381,movie,Guardians of the Galaxy,Guardians of the Galaxy,0,2014,121,Action,8.0,1058159,nm2270979
The Smurfs 2,2013-07-31,Raja Gosnell,105000000,17548389,71017784,347545360,34,PG,105.0,17.548389,tt2017020,movie,The Smurfs 2,The Smurfs 2,0,2013,105,Adventure,5.3,38616,nm0826425
All Is Lost,2014-02-05,J.C. Chandor,9000000,93583,6263670,13627519,87,PG-13,9.0,0.093583,tt2017038,movie,All Is Lost,All Is Lost,0,2013,106,Action,6.9,76842,nm1054979
Mama,2013-01-18,Andy Muschietti,15000000,28402310,71628180,146428180,57,PG-13,15.0,28.40231,tt2023587,movie,Mama,Mama,0,2013,100,Fantasy,6.2,169998,nm1302939
Identity Thief,2013-02-08,Seth Gordon,35000000,34551025,134506920,173965010,35,R,35.0,34.551025,tt2024432,movie,Identity Thief,Identity Thief,0,2013,111,Comedy,5.7,126249,nm0835959
Non-Stop,2014-02-28,Jaume Collet-Serra,50000000,28875635,92168600,222809600,56,PG-13,50.0,28.875635,tt2024469,movie,Non-Stop,Non-Stop,0,2014,106,Action,6.9,251989,nm1429471
12 Years a Slave,2013-11-08,Steve McQueen,20000000,923715,56671993,187733202,96,R,20.0,0.923715,tt2024544,movie,12 Years a Slave,12 Years a Slave,0,2013,134,Biography,8.1,649116,nm0441097
Laggies,2014-10-24,Lynn Shelton,5000000,74139,1066981,2379154,63,R,5.0,0.074139,tt2034031,movie,Laggies,Laggies,0,2014,99,Comedy,6.4,42217,nm0005377
The Gambler,2014-12-25,Rupert Wyatt,25000000,9129999,33680992,39280992,55,R,25.0,9.129999,tt2039393,movie,The Gambler,The Gambler,0,2014,111,Crime,6.1,66863,nm1012501
Inside Llewyn Davis,2014-01-10,Ethan Coen,11000000,405411,13235319,32960249,93,R,11.0,0.405411,tt2042568,movie,Inside Llewyn Davis,Inside Llewyn Davis,0,2013,104,Comedy,7.5,141951,nm0748784
Side Effects,2013-02-08,Steven Soderbergh,30000000,9303145,32172757,63414135,75,R,30.0,9.303145,tt2053463,movie,Side Effects,Side Effects,0,2013,106,Crime,7.1,181359,nm0002353
The Railway Man,2014-05-23,Jonathan Teplitzky,18000000,61845,4438438,24174885,59,R,18.0,0.061845,tt2058107,movie,The Railway Man,The Railway Man,0,2013,116,Biography,7.1,37760,nm4671561
The Road,2012-05-11,Yam Laranas,300000,56692,92476,942041,71,R,0.3,0.056692,tt2063008,movie,The Road,The Road,0,2011,110,Crime,5.6,1650,nm0526033
Populaire,2013-09-06,Régis Roinsard,15690,179091,12698385,,58,R,0.01569,0.179091,tt2070776,movie,Populaire,Populaire,0,2012,111,Comedy,6.9,11614,nm5272702
The Imitation Game,2014-12-25,Morten Tyldum,14000000,479352,91125683,233555708,73,PG-13,14.0,0.479352,tt2084970,movie,The Imitation Game,The Imitation Game,0,2014,114,Biography,8.0,695132,nm2441699
Hit and Run,2012-08-22,David Palmer,2000000,4526222,13749300,16816647,50,R,2.0,4.526222,tt2097307,movie,Hit and Run,Hit and Run,0,2012,100,Action,6.1,34832,nm0659123
Dead Man Down,2013-03-08,Niels Arden Oplev,30000000,5345250,10895295,18074539,39,R,30.0,5.34525,tt2101341,movie,Dead Man Down,Dead Man Down,0,2013,118,Action,6.5,64199,nm0131700
Dawn of the Planet of the Apes,2014-07-11,Matt Reeves,170000000,72611427,208545589,710644566,79,PG-13,170.0,72.611427,tt2103281,movie,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,0,2014,130,Action,7.6,414642,nm0099541
Into the Storm,2014-08-08,Steven Quale,50000000,17346427,47602194,161502194,44,PG-13,50.0,17.346427,tt2106361,movie,Into the Storm,Into the Storm,0,2014,89,Action,5.8,65510,nm0003388
Transformers: Age of Extinction,2014-06-27,Michael Bay,210000000,100038390,245439076,1104054072,32,PG-13,210.0,100.03839,tt2109248,movie,Transformers: Age of Extinction,Transformers: Age of Extinction,0,2014,165,Action,5.6,299721,nm0117290
Underdogs,2013-04-06,Doug Dearth,2500000,18722,35271,35271,,PG,2.5,0.018722,tt2123342,movie,Underdogs,Underdogs,0,2013,102,Drama,5.9,924,nm0490073
Beasts of the Southern Wild,2012-07-05,Benh Zeitlin,1800000,169702,12795746,21107746,86,PG-13,1.8,0.169702,tt2125435,movie,Beasts of the Southern Wild,Beasts of the Southern Wild,0,2012,93,Adventure,7.3,81118,nm3017255
The Bling Ring,2013-06-21,Sofia Coppola,8000000,214395,5845732,20045576,66,R,8.0,0.214395,tt2132285,movie,The Bling Ring,The Bling Ring,0,2013,90,Biography,5.6,84252,nm1323058
Saving Mr. Banks,2013-12-20,John Lee Hancock,35000000,413373,83301580,117867984,65,PG-13,35.0,0.413373,tt2140373,movie,Saving Mr. Banks,Saving Mr. Banks,0,2013,125,Biography,7.5,153594,nm0654077
3 Days to Kill,2014-02-21,McG,28000000,12242218,30697999,53260230,40,PG-13,28.0,12.242218,tt2172934,movie,3 Days to Kill,3 Days to Kill,0,2014,117,Action,6.2,88701,nm0367867
The Monuments Men,2014-02-07,George Clooney,70000000,22003433,78031620,156706638,52,PG-13,70.0,22.003433,tt2177771,movie,The Monuments Men,The Monuments Men,0,2014,118,Comedy,6.1,125678,nm4007817
American Sniper,2015-01-16,Clint Eastwood,58800000,633456,350126372,547426372,72,R,58.8,0.633456,tt2179136,movie,American Sniper,American Sniper,0,2014,133,Action,7.3,444943,nm0355699
Into the Woods,2014-12-25,Rob Marshall,50000000,31051923,128002372,212902372,69,PG,50.0,31.051923,tt2180411,movie,Into the Woods,Into the Woods,0,2014,125,Adventure,5.9,133786,nm0568223
Earth to Echo,2014-07-02,Dave Green,13000000,8364658,38934842,45681062,53,PG,13.0,8.364658,tt2183034,movie,Earth to Echo,Earth to Echo,0,2014,91,Adventure,5.8,18388,nm2468967
The Purge,2013-06-07,James DeMonaco,3000000,34058360,64473115,89328627,41,R,3.0,34.05836,tt2184339,movie,The Purge,The Purge,0,2013,85,Horror,5.7,204566,nm0298181
The Counselor,2013-10-25,Ridley Scott,25000000,7842930,16973715,71009334,48,R,25.0,7.84293,tt2193215,movie,The Counselor,The Counselor,0,2013,117,Crime,5.3,97036,nm0917059
About Time,2013-11-08,Richard Curtis,12000000,1076250,15322921,87100449,55,R,12.0,1.07625,tt2194499,movie,About Time,About Time,0,2013,123,Comedy,7.8,310679,nm0481996
Transcendence,2014-04-18,Wally Pfister,100000000,10886386,23022309,103039258,42,PG-13,100.0,10.886386,tt2209764,movie,Transcendence,Transcendence,0,2014,119,Action,6.3,218401,nm1438698
Madea's Witness Protection,2012-06-29,Tyler Perry,20000000,25390575,65653242,66899242,42,PG-13,20.0,25.390575,tt2215285,movie,Madea's Witness Protection,Madea's Witness Protection,0,2012,114,Comedy,4.9,10175,nm0956374
Closed Circuit,2013-08-28,John Crowley,15000000,2464931,5750401,6331939,50,R,15.0,2.464931,tt2218003,movie,Closed Circuit,Closed Circuit,0,2013,96,Crime,6.2,21728,nm1140275
Insidious: Chapter 2,2013-09-13,James Wan,5000000,40272103,83586447,161919318,40,PG-13,5.0,40.272103,tt2226417,movie,Insidious: Chapter 2,Insidious: Chapter 2,0,2013,106,Horror,6.6,157064,nm1177766
Don Jon,2013-09-27,Joseph Gordon-Levitt,3000000,8677009,24477704,39439355,66,R,3.0,8.677009,tt2229499,movie,Don Jon,Don Jon,0,2013,90,Comedy,6.5,230543,nm0460071
Canopy,2014-04-24,Aaron Wilson,3042,8462,8462,,64,PG-13,0.003042,0.008462,tt2232578,movie,Canopy,Canopy,0,2013,84,Adventure,4.9,984,nm0165078
The Quiet Ones,2014-04-25,John Pogue,200000,3880053,8509867,17835162,41,PG-13,0.2,3.880053,tt2235779,movie,The Quiet Ones,The Quiet Ones,0,2014,98,Horror,5.1,19379,nm1180690
Big Hero 6,2014-11-07,Don Hall,165000000,56215889,222527828,657869686,74,PG,165.0,56.215889,tt2245084,movie,Big Hero 6,Big Hero 6,0,2014,102,Action,7.8,416201,nm0314870
When the Game Stands Tall,2014-08-22,Thomas Carter,15000000,8381509,30127963,30138754,41,PG,15.0,8.381509,tt2247476,movie,When the Game Stands Tall,When the Game Stands Tall,0,2014,115,Biography,6.7,15462,nm0809899
Black Sea,2015-01-23,Kevin Macdonald,37675,1171559,4070789,,62,R,0.037675,1.171559,tt2261331,movie,Black Sea,Black Sea,0,2014,114,Adventure,6.4,35073,nm0824395
The Book of Life,2014-10-17,Jorge R. Gutiérrez,50000000,17005218,50151543,99783556,67,PG,50.0,17.005218,tt2262227,movie,The Book of Life,The Book of Life,0,2014,95,Adventure,7.3,65545,nm1509613
Gone Girl,2014-10-03,David Fincher,61000000,37513109,167767189,369330363,79,R,61.0,37.513109,tt2267998,movie,Gone Girl,Gone Girl,0,2014,149,Drama,8.1,876291,nm0586969
The Grand Budapest Hotel,2014-03-28,Wes Anderson,25000000,811166,59301324,172945750,88,R,25.0,0.811166,tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014,99,Adventure,8.1,721432,nm0959003
Muppets Most Wanted,2014-03-21,James Bobin,50000000,17005126,51183113,80383113,61,PG,50.0,17.005126,tt2281587,movie,Muppets Most Wanted,Muppets Most Wanted,0,2014,107,Adventure,6.4,32119,nm0509414
22 Jump Street,2014-06-13,Phil Lord,50000000,57071445,191719337,331333876,71,R,50.0,57.071445,tt2294449,movie,22 Jump Street,22 Jump Street,0,2014,112,Action,7.0,349255,nm3349927
Frozen,2013-11-27,Chris Buck,150000000,243390,400953009,1281835246,75,PG,150.0,0.24339,tt2294629,movie,Frozen,Frozen,0,2013,102,Adventure,7.4,578254,nm0026153
Falcon Rising,2014-11-27,Ernie Barbarash,4500000,8691,11774,267476,49,R,4.5,0.008691,tt2295722,movie,Falcon Rising,Falcon Rising,0,2014,103,Action,5.8,8056,nm0506654
23 Blast,2014-10-24,Dylan Baker,1000000,337091,549185,549185,45,PG-13,1.0,0.337091,tt2304459,movie,23 Blast,23 Blast,0,2014,98,Drama,6.5,1785,nm9577149
Mandela: Long Walk to Freedom,2013-12-25,Justin Chadwick,35000000,84283,8323085,27985788,60,PG-13,35.0,0.084283,tt2304771,movie,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,0,2013,141,Biography,7.1,26705,nm0373588
Wild,2014-12-19,Jean-Marc Vallée,15000000,606810,37880356,52501541,76,R,15.0,0.60681,tt2305051,movie,Wild,Wild,0,2014,115,Adventure,7.1,122009,nm0688361
Homefront,2013-11-27,Gary Fleder,22000000,6915241,20158898,48449416,40,R,22.0,6.915241,tt2312718,movie,Homefront,Homefront,0,2013,100,Action,6.5,110791,nm0860315
The Expendables 3,2014-08-15,Patrick Hughes,90000000,15879645,39322544,214657577,35,PG-13,90.0,15.879645,tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,126,Action,6.1,171062,nm0503592
The Zero Theorem,2014-08-19,Terry Gilliam,8500000,83803,257706,1486506,50,R,8.5,0.083803,tt2333804,movie,The Zero Theorem,The Zero Theorem,0,2013,107,Comedy,6.1,45730,nm0006070
Fruitvale Station,2013-07-26,Ryan Coogler,900000,386291,16101339,17385830,85,R,0.9,0.386291,tt2334649,movie,Fruitvale Station,Fruitvale Station,0,2013,85,Biography,7.5,76776,nm1341146
White House Down,2013-06-28,Roland Emmerich,150000000,24852258,73103784,205366737,52,PG-13,150.0,24.852258,tt2334879,movie,White House Down,White House Down,0,2013,131,Action,6.4,208191,nm0436164
The Woman in Black 2: Angel of Death,2015-01-02,Tom Harper,15000000,15027415,26501323,48854305,42,PG-13,15.0,15.027415,tt2339741,movie,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,0,2014,98,Drama,4.8,26813,nm1638619
Parkland,2013-12-18,Peter Landesman,10000000,310246,653651,1412181,51,PG-13,10.0,0.310246,tt2345112,movie,Parkland,Parkland,0,2013,93,Drama,6.4,15262,nm0000158
The Rover,2014-06-20,David Michôd,12000000,69302,1114423,2510007,64,R,12.0,0.069302,tt2345737,movie,The Rover,The Rover,0,2014,103,Action,6.4,45257,nm0511482
Silent Night,2012-12-04,Steven C. Miller,5000000,9780,14567,130781,53,R,5.0,0.00978,tt2347497,movie,Silent Night,Silent Night,0,2012,94,Comedy,5.2,7639,nm0481923
Barefoot,2014-10-08,Andrew Fleming,6000000,11767,15071,15071,22,PG-13,6.0,0.011767,tt2355495,movie,Barefoot,Barefoot,0,2014,90,Comedy,6.6,23327,nm0005304
Rio 2,2014-04-11,Carlos Saldanha,103000000,39327869,131538435,498781117,49,G,103.0,39.327869,tt2357291,movie,Rio 2,Rio 2,0,2014,101,Adventure,6.3,81576,nm0185934
Blue Ruin,2014-07-09,Jeremy Saulnier,420000,32608,258384,993313,78,R,0.42,0.032608,tt2359024,movie,Blue Ruin,Blue Ruin,0,2013,90,Crime,7.1,68406,nm1957540
Antarctica: A Year on Ice,2014-11-28,Anthony Powell,1000000,32238,288757,288757,69,PG,1.0,0.032238,tt2361700,movie,Antarctica: A Year on Ice,Antarctica: A Year on Ice,0,2013,91,Adventure,7.6,3374,nm0733981
Lost River,2015-04-10,Ryan Gosling,2000000,20828,45431,615500,42,R,2.0,0.020828,tt2366608,movie,Lost River,Lost River,0,2014,95,Drama,5.8,17298,nm1490949
Deliver Us from Evil,2014-07-02,Scott Derrickson,30000000,9740471,30577122,87937815,40,R,30.0,9.740471,tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,0,2014,118,Action,6.2,72271,nm0000988
A Long Way Off,2014-06-06,,500000,1926,30104,30104,,PG,0.5,0.001926,tt2386502,movie,A Long Way Off,A Long Way Off,0,2014,105,Drama,4.7,167,nm3266627
Dark Skies,2013-02-22,Scott Stewart,3500000,8189166,17418667,27858103,50,PG-13,3.5,8.189166,tt2387433,movie,Dark Skies,Dark Skies,0,2013,97,Horror,6.3,71611,nm2000224
Enough Said,2013-10-11,Nicole Holofcener,8000000,232800,17550872,25288872,78,PG-13,8.0,0.2328,tt2390361,movie,Enough Said,Enough Said,0,2013,93,Comedy,7.0,59378,nm0106835
Predestination,2015-01-09,Michael Spierig,5100000,44028,68372,4942449,69,R,5.1,0.044028,tt2397535,movie,Predestination,Predestination,0,2014,97,Action,7.5,256616,nm1294961
Desert Dancer,2016-04-22,Richard Raymond,4000000,40763,155271,438165,49,PG-13,4.0,0.040763,tt2403393,movie,Desert Dancer,Desert Dancer,0,2014,104,Biography,6.2,1805,nm5061916
Belle,2014-06-13,Amma Asante,10900000,106578,10726630,16607575,64,PG,10.9,0.106578,tt2404181,movie,Belle,Belle,0,2013,100,Biography,7.3,28598,nm0810430
The Family,2013-09-13,Luc Besson,30000000,14034764,36918811,78418811,42,R,30.0,14.034764,tt2404311,movie,The Family,The Family,0,2013,111,Comedy,6.3,111662,nm1448916
The Heat,2013-06-28,Paul Feig,43000000,39115043,159582188,229930771,60,R,43.0,39.115043,tt2404463,movie,The Heat,The Heat,0,2013,117,Action,6.6,163679,nm0028787
Philomena,2013-11-27,Stephen Frears,12000000,128435,37709979,100129872,77,PG-13,12.0,0.128435,tt2431286,movie,Philomena,Philomena,0,2013,98,Biography,7.6,95043,nm0691131
And So It Goes,2014-07-25,Rob Reiner,18000000,4642329,15160801,25419147,38,PG-13,18.0,4.642329,tt2465146,movie,And So It Goes,And So It Goes,0,2014,94,Comedy,5.8,13003,nm0003299
Left Behind,2014-10-03,Vic Armstrong,16000000,6300147,14019924,27405896,12,PG-13,16.0,6.300147,tt2467046,movie,Left Behind,Left Behind,0,2014,110,Action,3.1,37537,nm2216125
Get on Up,2014-08-01,Tate Taylor,30000000,13585915,30703100,33448971,71,PG-13,30.0,13.585915,tt2473602,movie,Get on Up,Get on Up,0,2014,139,Biography,6.9,23038,nm0125336
Mr. Turner,2014-10-31,Mike Leigh,109000,3958500,22179785,,94,R,0.109,3.9585,tt2473794,movie,Mr. Turner,Mr. Turner,0,2014,150,Biography,6.8,24525,nm0522946
The Last Five Years,2015-02-18,Richard LaGravenese,3500000,42042,145427,292092,60,PG-13,3.5,0.042042,tt2474024,movie,The Last Five Years,The Last Five Years,0,2014,94,Comedy,5.9,9592,nm0222084
Escobar: Paradise Lost,2015-06-26,Andrea Di Stefano,17000000,106869,195792,6760531,56,R,17.0,0.106869,tt2515030,movie,Escobar: Paradise Lost,Escobar: Paradise Lost,0,2014,120,Crime,6.5,21282,nm0545690
Life After Beth,2014-07-15,Jeff Baena,2400000,15843,88273,274717,50,R,2.4,0.015843,tt2581244,movie,Life After Beth,Life After Beth,0,2014,89,Comedy,5.6,20068,nm1384130
A Madea Christmas,2013-12-13,Tyler Perry,25000000,16007634,52543354,53396635,28,PG-13,25.0,16.007634,tt2609758,movie,A Madea Christmas,A Madea Christmas,0,2013,100,Comedy,4.9,5925,nm0601597
Gloria,2015-07-17,Christian Keller,4000000,7930,14701,14701,,R,4.0,0.00793,tt2618368,movie,Gloria,Gloria,0,2014,126,Biography,6.6,1055,nm0075843
Step Up All In,2014-08-08,Trish Sie,45000000,6469857,14904384,86165646,45,PG-13,45.0,6.469857,tt2626350,movie,Step Up All In,Step Up All In,0,2014,112,Drama,6.0,32748,nm0316774
Night at the Museum: Secret of the Tomb,2014-12-19,Shawn Levy,127000000,17100520,113746621,363204635,47,PG,127.0,17.10052,tt2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,0,2014,98,Adventure,6.2,108982,nm1115862
Fury,2014-10-17,David Ayer,68000000,23702421,85817906,211822697,64,R,68.0,23.702421,tt2713180,movie,Fury,Fury,0,2014,134,Action,7.6,433686,nm1664042
The Salvation,2015-02-27,Kristian Levring,4651,44903,1363964,,64,R,0.004651,0.044903,tt2720680,movie,The Salvation,The Salvation,0,2014,92,Action,6.7,36712,nm0421314
The One I Love,2014-08-08,Charlie McDowell,100000,48059,513447,596933,66,R,0.1,0.048059,tt2756032,movie,The One I Love,The One I Love,0,2014,91,Comedy,7.1,36424,nm1645301
Veronica Mars,2014-03-13,Rob Thomas,6000000,1988351,3322127,3485383,62,PG-13,6.0,1.988351,tt2771372,movie,Veronica Mars,Veronica Mars,0,2014,107,Crime,6.8,50651,nm0831281
Gemma Bovery,2014-09-10,Anne Fontaine,19095,191533,4644525,,58,R,0.019095,0.191533,tt2788556,movie,Gemma Bovery,Gemma Bovery,0,2014,99,Comedy,6.4,5884,nm0094726
The Interview,2014-12-24,Evan Goldberg,44000000,1794666,6105175,11782625,52,R,44.0,1.794666,tt2788710,movie,The Interview,The Interview,0,2014,112,Action,6.5,309045,nm1060930
The Pyramid,2014-12-05,Grégory Levasseur,6500000,1369935,2756333,16861137,24,R,6.5,1.369935,tt2799166,movie,The Pyramid,The Pyramid,0,2014,89,Horror,4.6,23373,nm0004799
Kingsman: The Secret Service,2015-02-13,Matthew Vaughn,81000000,36206331,128261724,414351546,60,R,81.0,36.206331,tt2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,0,2014,129,Action,7.7,597242,nm0092061
"As Above, So Below",2014-08-29,John Erick Dowdle,5000000,8632820,21321100,41898409,38,R,5.0,8.63282,tt2870612,movie,"As Above, So Below","As Above, So Below",0,2014,93,Horror,6.2,80122,nm1548572
Magic in the Moonlight,2014-08-15,Woody Allen,16800000,412095,10539326,51029361,54,PG-13,16.8,0.412095,tt2870756,movie,Magic in the Moonlight,Magic in the Moonlight,0,2014,97,Comedy,6.5,64748,nm0503429
Nightcrawler,2014-10-31,Dan Gilroy,8500000,10441000,32381217,47398992,76,R,8.5,10.441,tt2872718,movie,Nightcrawler,Nightcrawler,0,2014,117,Crime,7.8,475780,nm0006904
Lucy,2014-07-25,Luc Besson,40000000,43899340,126663600,458863600,61,R,40.0,43.89934,tt2872732,movie,Lucy,Lucy,0,2014,89,Action,6.4,452709,nm0424060
Chef,2014-05-30,Jon Favreau,11000000,204961,31424003,48428048,68,R,11.0,0.204961,tt2883512,movie,Chef,Chef,0,2014,114,Adventure,7.3,199410,nm0686225
I Origins,2014-09-19,Mike Cahill,1000000,27652,336472,481234,57,R,1.0,0.027652,tt2884206,movie,I Origins,I Origins,0,2014,106,Drama,7.4,117229,nm2007213
My Old Lady,2014-11-21,Israel Horovitz,5000000,124680,4013786,10606667,52,PG-13,5.0,0.12468,tt2908856,movie,My Old Lady,My Old Lady,0,2014,107,Comedy,6.4,8784,nm0057835
The Signal,2014-07-23,William Eubank,4000000,155642,600896,2595622,54,PG-13,4.0,0.155642,tt2910814,movie,The Signal,The Signal,0,2014,97,Drama,6.1,63258,nm0295701
John Wick,2014-10-24,Chad Stahelski,20000000,14415922,43037835,86081711,68,R,20.0,14.415922,tt2911666,movie,John Wick,John Wick,0,2014,101,Action,7.4,549182,nm0500610
A Most Violent Year,2015-01-30,J.C. Chandor,20000000,172788,5749134,12007070,79,R,20.0,0.172788,tt2937898,movie,A Most Violent Year,A Most Violent Year,0,2014,125,Action,7.0,67566,nm1219505
The Living,2014-06-26,Jack Bryan,500000,74,5514,5514,,R,0.5,7.4e-05,tt2950236,movie,The Living,The Living,0,2014,89,Crime,6.1,2008,nm3366029
Happy Christmas,2014-06-26,Joe Swanberg,70000,7523,30312,30312,70,R,0.07,0.007523,tt2955096,movie,Happy Christmas,Happy Christmas,0,2014,82,Comedy,5.4,7845,nm3704942
The Purge: Anarchy,2014-07-18,James DeMonaco,9000000,29816675,71962800,111928365,50,R,9.0,29.816675,tt2975578,movie,The Purge: Anarchy,The Purge: Anarchy,0,2014,103,Action,6.4,139984,nm0218621
The Theory of Everything,2014-11-26,James Marsh,15000000,208763,35893537,123726688,72,PG-13,15.0,0.208763,tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,123,Biography,7.7,410519,nm0565026
The Guest,2014-09-05,Adam Wingard,5000000,84527,332890,2700051,76,R,5.0,0.084527,tt2980592,movie,The Guest,The Guest,0,2014,100,Action,6.7,93193,nm1440023
Planes: Fire & Rescue,2014-07-18,Roberts Gannaway,50000000,17509407,59165787,146965787,48,PG,50.0,17.509407,tt2980706,movie,Planes: Fire & Rescue,Planes: Fire & Rescue,0,2014,83,Adventure,6.0,16904,nm0007171
Cantinflas,2014-09-18,Sebastian del Amo,3000000,2661253,6382924,17998703,44,PG,3.0,2.661253,tt3005242,movie,Cantinflas,Cantinflas,0,2014,102,Biography,6.6,3809,nm0063414
The Water Diviner,2014-12-26,Russell Crowe,22500000,1220335,4196641,38176317,50,R,22.5,1.220335,tt3007512,movie,The Water Diviner,The Water Diviner,0,2014,111,Drama,7.0,72152,nm2111006
